"_id","lorg_org_id","lorg_cat_id"
"51292","12442","2710"
"51293","12442","3040"
"51294","9215","1110"
"51295","9215","3420"
"51296","1302","1110"
"51297","1302","1860"
"51298","1302","2320"
"51299","1302","3350"
"51300","1302","4640"
"51301","1302","4910"
"51302","6393","4973"
"51305","6818","4954"
"51306","6381","4969"
"51312","4478","4250"
"51313","10956","3420"
"51314","8872","2200"
"51315","11654","2200"
"51317","1700","740"
"51318","1893","740"
"51319","4038","740"
"51320","7584","740"
"51321","8699","740"
"51322","10993","740"
"51324","1863","740"
"51329","1868","740"
"51330","1869","740"
"51331","1955","740"
"51333","1877","740"
"51334","1878","740"
"51335","1879","740"
"51336","1880","740"
"51343","1881","740"
"51344","1881","1590"
"51345","1881","3120"
"51346","1882","740"
"51349","7784","740"
"51350","11038","740"
"51353","7135","740"
"51354","9163","740"
"51356","1822","740"
"51358","9652","740"
"51359","11824","3720"
"51360","861","940"
"51361","861","980"
"51362","861","1530"
"51363","861","2900"
"51364","861","4710"
"51365","1480","3720"
"51368","8927","3720"
"51370","6473","500"
"51371","8393","3420"
"51372","8393","3720"
"51374","77","740"
"51375","77","1110"
"51376","77","1950"
"51377","77","2280"
"51378","77","3280"
"51379","77","3420"
"51380","6857","4520"
"51381","1544","1290"
"51383","5311","1360"
"51384","1823","740"
"51414","1908","1030"
"51415","1908","4120"
"51416","1782","4330"
"51418","6156","2710"
"51419","1525","630"
"51420","5205","1630"
"51421","11889","2030"
"51422","11889","3720"
"51423","11586","2840"
"51426","12514","1860"
"51427","12514","3450"
"51428","11603","4190"
"51430","8439","699"
"51431","10834","1660"
"51432","2769","4100"
"51433","1435","4940"
"51434","7104","1090"
"51435","1248","2840"
"51436","1248","4430"
"51442","882","1090"
"51443","882","2180"
"51444","882","2210"
"51445","882","2550"
"51446","882","3340"
"51447","882","3350"
"51448","882","3950"
"51449","2202","2885"
"51452","4857","810"
"51453","4857","1100"
"51458","8740","3720"
"51459","457","3710"
"51460","1289","1110"
"51461","1289","3420"
"51462","1289","4230"
"51463","1289","4640"
"51464","3987","4400"
"51467","1392","4400"
"51468","1392","4640"
"51469","1555","2840"
"51470","1555","3900"
"51471","11883","3100"
"51474","5719","2180"
"51475","7505","2200"
"51478","2035","2830"
"51479","2035","4560"
"51480","11293","1530"
"51481","11293","1570"
"51482","12197","4450"
"51483","3670","3720"
"51487","9311","3720"
"51488","11589","3720"
"51492","3021","630"
"51493","3021","4250"
"51494","9560","2760"
"51495","9560","4940"
"51496","9560","4994"
"51501","10835","890"
"51504","4042","2600"
"51505","4042","2610"
"51506","3333","1630"
"51507","3333","1680"
"51508","3333","4170"
"51509","3333","4220"
"51512","533","4970"
"51515","3620","500"
"51516","1540","3395"
"51518","7653","3720"
"51519","12297","2980"
"51520","12298","2980"
"51523","3200","2710"
"51529","4088","3420"
"51537","9710","3420"
"51538","7632","2550"
"51539","7632","4910"
"51545","8091","2550"
"51546","8091","4910"
"51547","8691","2730"
"51548","7223","3720"
"51549","12222","1880"
"51550","12222","3630"
"51551","6979","740"
"51552","8064","3420"
"51553","6716","4010"
"51554","9129","1010"
"51557","332","4959"
"51561","4108","1530"
"51562","4108","2900"
"51563","4108","2970"
"51565","7275","3070"
"51566","7275","3400"
"51567","7275","4994"
"51569","11938","1600"
"51570","11938","2390"
"51571","11938","3430"
"51574","10797","1660"
"51575","10797","2360"
"51576","10798","1660"
"51577","10798","2360"
"51579","706","3430"
"51580","12451","4220"
"51581","3684","3020"
"51582","3684","3420"
"51583","3684","4230"
"51605","11643","2330"
"51606","12416","740"
"51609","11738","4020"
"51610","11738","4030"
"51611","11738","4810"
"51612","8507","3810"
"51613","5924","4230"
"51614","8299","2280"
"51615","4334","3420"
"51616","3007","740"
"51617","161","980"
"51618","161","2970"
"51619","7760","3810"
"51620","1687","980"
"51621","1687","1110"
"51622","1687","1570"
"51623","1687","2550"
"51624","1687","3280"
"51627","6511","4977"
"51628","4160","2040"
"51629","7616","1670"
"51630","7616","2550"
"51631","7616","2560"
"51632","7888","3720"
"51633","6991","2840"
"51634","6991","4950"
"51635","791","750"
"51636","791","1630"
"51637","6232","750"
"51638","8759","3420"
"51639","7717","3720"
"51640","8900","770"
"51645","9682","770"
"51648","10773","2100"
"51649","10773","4430"
"51650","9181","540"
"51651","9181","1730"
"51652","9181","3110"
"51661","9886","740"
"51662","207","840"
"51663","1796","840"
"51664","1796","4560"
"51667","8279","2600"
"51670","10882","3350"
"51671","10882","4140"
"51672","10882","4910"
"51675","8992","2320"
"51676","8992","4140"
"51677","8992","4640"
"51678","11853","3340"
"51679","1438","490"
"51683","1016","1110"
"51684","1016","1570"
"51685","1016","2280"
"51686","1016","3280"
"51687","1016","3420"
"51688","3186","3720"
"51691","12032","3420"
"51693","9501","630"
"51695","10926","3730"
"51696","11373","3730"
"51700","575","890"
"51701","3115","900"
"51702","573","890"
"51703","9800","3070"
"51704","9800","3400"
"51705","9800","4540"
"51706","9753","2280"
"51707","9753","2970"
"51711","1611","860"
"51712","1611","3410"
"51713","1611","3810"
"51714","10522","860"
"51715","965","1530"
"51716","965","1570"
"51717","965","1590"
"51719","10745","3420"
"51720","10745","3720"
"51721","10920","3420"
"51722","3547","3720"
"51724","9818","2420"
"51725","9818","4090"
"51726","9818","4140"
"51727","9818","4640"
"51730","10801","3720"
"51731","72","1590"
"51732","9202","640"
"51733","9202","2370"
"51734","9202","4250"
"51735","12515","4140"
"51736","9734","980"
"51737","9734","3280"
"51738","9734","4710"
"51739","7198","3820"
"51740","7198","4030"
"51741","9372","3720"
"51742","3038","3100"
"51744","10738","4950"
"51745","415","2580"
"51746","415","2940"
"51747","6319","1620"
"51748","5812","1620"
"51750","1445","1290"
"51752","1515","620"
"51754","4155","4977"
"51755","622","2940"
"51756","6908","1370"
"51757","6908","3670"
"51761","1075","1950"
"51762","1075","2070"
"51763","1075","3870"
"51764","8801","2900"
"51765","8801","2980"
"51766","6491","1910"
"51767","1450","500"
"51768","4075","2090"
"51769","4075","2280"
"51770","4075","2970"
"51771","4075","2980"
"51772","11136","4020"
"51773","10980","860"
"51777","7899","3020"
"51778","6742","3020"
"51787","11564","3020"
"51788","11564","3640"
"51794","2321","970"
"51795","2322","970"
"51796","11577","970"
"51797","2324","970"
"51798","2325","970"
"51799","2326","970"
"51800","2327","970"
"51801","2328","970"
"51803","288","3320"
"51804","7713","2830"
"51809","7800","840"
"51810","7800","4560"
"51813","11592","840"
"51814","11592","4560"
"51815","4212","3930"
"51816","4212","3940"
"51817","10776","3020"
"51818","10787","3930"
"51819","10787","3940"
"51820","10787","3950"
"51825","1520","630"
"51850","11277","3420"
"51851","11277","3720"
"51852","3364","1670"
"51853","3364","3020"
"51854","11708","540"
"51855","11708","1670"
"51856","11173","570"
"51857","11173","4620"
"51864","2739","4550"
"51865","6416","3810"
"51866","6416","4020"
"51867","6416","4030"
"51868","6416","4590"
"51870","9812","4590"
"51871","6913","630"
"51875","619","4030"
"51876","11542","1570"
"51877","11542","3070"
"51878","11542","3280"
"51879","11542","4670"
"51882","3080","3940"
"51883","3080","3950"
"51884","3080","3960"
"51888","9429","4590"
"51893","392","5003"
"51895","9763","2980"
"51897","1626","3810"
"51899","12242","3810"
"51900","4355","3710"
"51901","11568","3810"
"51902","8343","4140"
"51903","8343","4470"
"51904","8077","3500"
"51905","3339","510"
"51906","3339","520"
"51907","3339","580"
"51908","3339","610"
"51909","3339","611"
"51910","3339","612"
"51911","3339","3290"
"51912","9691","3720"
"51913","6143","3420"
"51914","6143","4230"
"51915","12479","2200"
"51916","12479","3420"
"51917","899","2970"
"51918","899","2980"
"51919","899","3420"
"51920","8905","500"
"51925","6252","1030"
"51931","9346","3100"
"51933","10557","3020"
"51934","10572","1090"
"51935","10572","2550"
"51936","10572","2560"
"51937","10572","4140"
"51938","4338","4250"
"51939","9533","2970"
"51949","6253","1030"
"51950","8494","2970"
"51951","11571","740"
"51952","4503","740"
"51962","6666","2540"
"51963","6666","2570"
"51965","5920","1700"
"51966","6399","4120"
"51967","1952","740"
"51968","1952","3120"
"51971","1953","3120"
"51972","9661","3120"
"51975","1891","740"
"51976","1891","1950"
"51977","1891","3120"
"51978","11588","3720"
"51979","1077","1950"
"51981","13015","3820"
"51982","7565","3820"
"51983","10959","4210"
"51984","10959","4220"
"51985","10959","4560"
"51986","13017","2370"
"51988","7046","930"
"51989","7046","1250"
"51991","12570","3720"
"51992","13018","4560"
"52028","8844","1110"
"52029","9472","4140"
"52030","12100","1820"
"52031","12100","2360"
"52032","12099","4520"
"52036","12516","890"
"52037","10706","3720"
"52038","3299","2550"
"52042","1479","610"
"52043","6861","2280"
"52050","11956","3820"
"52053","9335","700"
"52054","9335","4430"
"52055","9150","3810"
"52058","1841","740"
"52066","7864","1510"
"52067","7864","3280"
"52070","11413","2970"
"52071","11413","2980"
"52072","11413","3340"
"52077","7813","630"
"52078","7813","2370"
"52079","7813","4250"
"52080","7813","4840"
"52081","2636","930"
"52082","2636","2710"
"52083","2636","4984"
"52087","297","1470"
"52088","297","3720"
"52089","2776","1790"
"52090","2776","3651"
"52091","2776","4340"
"52092","7086","1370"
"52093","7710","4900"
"52094","6899","1370"
"52108","1201","1950"
"52109","1201","2070"
"52110","8018","4430"
"52120","7207","4974"
"52121","7207","4977"
"52131","3277","4977"
"52133","11137","1470"
"52134","11137","3820"
"52137","11320","2830"
"52140","9280","3810"
"52142","564","4966"
"52144","543","4966"
"52145","3154","740"
"52147","545","4966"
"52156","4399","699"
"52158","565","4966"
"52159","11857","630"
"52163","552","4966"
"52165","553","4966"
"52166","4032","3420"
"52167","228","740"
"52174","3905","3810"
"52178","12306","1010"
"52179","12306","3720"
"52184","7579","3480"
"52185","7579","3512"
"52186","7822","4020"
"52187","6977","3810"
"52188","11362","1470"
"52189","1161","770"
"52190","1161","2360"
"52191","1161","4360"
"52192","12572","1530"
"52193","12572","1570"
"52194","12572","1950"
"52196","7255","3720"
"52197","4172","3040"
"52198","4172","4210"
"52199","4172","4220"
"52200","4244","3720"
"52201","356","4975"
"52202","11593","840"
"52203","11593","4560"
"52204","11251","940"
"52205","7719","2550"
"52206","7719","2560"
"52207","7719","3340"
"52208","9005","2550"
"52209","275","2970"
"52210","11276","1530"
"52211","11865","3020"
"52212","194","2050"
"52213","194","3720"
"52215","8605","4670"
"52216","11923","940"
"52217","11923","1530"
"52218","11923","2970"
"52219","2480","570"
"52220","2480","610"
"52221","2480","611"
"52222","2480","3720"
"52223","2480","4020"
"52227","12265","2940"
"52228","1388","740"
"52229","7978","740"
"52230","8693","740"
"52231","842","3420"
"52234","7254","3810"
"52235","3624","4250"
"52236","1549","1290"
"52237","2563","600"
"52238","847","3510"
"52240","9297","4140"
"52241","9297","4470"
"52242","9108","3940"
"52243","9108","3950"
"52244","8408","3940"
"52245","8408","3950"
"52246","11668","3420"
"52248","6404","970"
"52249","11507","970"
"52267","11946","2990"
"52269","8928","4230"
"52274","6272","3420"
"52292","2961","510"
"52293","2961","740"
"52294","2961","1110"
"52295","2961","1780"
"52296","2961","2280"
"52297","2961","3420"
"52298","2961","4640"
"52299","1141","980"
"52300","1141","2970"
"52301","1141","4360"
"52303","11238","1470"
"52307","8827","980"
"52308","8827","2900"
"52309","8827","2970"
"52310","8303","860"
"52311","8303","1010"
"52312","8303","1470"
"52313","8303","3820"
"52323","12518","1110"
"52325","11342","3810"
"52326","7295","1790"
"52327","7295","3651"
"52328","7295","3700"
"52329","7295","4340"
"52330","7295","4540"
"52331","691","1370"
"52332","477","2940"
"52333","6572","4120"
"52334","906","3420"
"52335","9829","3720"
"52336","10865","1260"
"52337","10865","3050"
"52340","379","4967"
"52341","7232","2970"
"52342","7232","2980"
"52343","11959","3940"
"52344","11959","3950"
"52345","8697","740"
"52346","8697","1780"
"52349","7903","3090"
"52350","7376","3100"
"52351","7376","3110"
"52352","7376","4967"
"52353","10861","740"
"52354","10861","1170"
"52355","10861","1780"
"52356","713","3110"
"52357","298","3720"
"52358","11060","740"
"52359","11060","1780"
"52360","26","3810"
"52361","6464","1170"
"52362","1767","1700"
"52363","8709","2320"
"52364","8792","2970"
"52366","6693","740"
"52370","4246","980"
"52371","4246","2970"
"52373","11667","3720"
"52377","7823","3810"
"52378","1916","1170"
"52379","11547","1170"
"52380","11547","1780"
"52381","11737","4590"
"52382","8698","740"
"52383","29","2970"
"52384","7927","740"
"52385","8616","1170"
"52386","4076","2600"
"52387","4076","2650"
"52388","4076","4120"
"52389","8617","1170"
"52390","10895","3720"
"52392","12436","1260"
"52393","12436","3050"
"52394","2887","4750"
"52396","3977","3950"
"52404","8307","4250"
"52405","11129","5007"
"52406","9534","980"
"52407","9534","2970"
"52408","4415","4140"
"52413","8522","720"
"52414","8522","4290"
"52415","9469","720"
"52416","9469","4290"
"52417","10643","720"
"52418","10643","4290"
"52419","8082","2010"
"52420","8082","4610"
"52421","695","720"
"52422","695","3680"
"52423","695","4290"
"52429","3244","610"
"52434","3496","4630"
"52436","2553","1540"
"52437","2553","4751"
"52438","7262","1700"
"52444","3160","3770"
"52450","8306","4030"
"52451","2449","2200"
"52452","2449","3420"
"52455","1648","3030"
"52458","4367","3640"
"52459","4367","3651"
"52460","4367","3700"
"52462","4281","1790"
"52463","10876","860"
"52464","10876","1470"
"52465","1622","3810"
"52467","3743","4250"
"52468","12039","2360"
"52469","12039","4500"
"52470","12039","4560"
"52478","7385","4120"
"52481","1012","740"
"52482","1012","2200"
"52483","1012","4230"
"52486","5451","3210"
"52487","12369","1530"
"52488","5443","3210"
"52491","12370","1530"
"52492","136","700"
"52493","2090","1560"
"52497","4190","699"
"52498","3566","4340"
"52499","8452","3110"
"52500","10985","1470"
"52501","1830","740"
"52502","8405","2580"
"52503","8405","3420"
"52504","8866","2580"
"52505","8866","3420"
"52508","9365","740"
"52509","9365","2280"
"52510","8291","740"
"52511","6942","2600"
"52512","8319","740"
"52514","9641","2840"
"52515","11685","4220"
"52517","1753","1630"
"52518","4369","1370"
"52523","1545","630"
"52526","11532","1570"
"52548","4700","4290"
"52549","11363","3420"
"52551","12023","3420"
"52554","1915","1170"
"52555","11408","3420"
"52557","10916","2200"
"52558","10916","4430"
"52562","8490","1110"
"52563","1743","1260"
"52564","1743","1700"
"52565","12275","1240"
"52566","12275","3020"
"52572","11817","720"
"52573","11817","3110"
"52578","1132","1110"
"52579","1132","3420"
"52580","2537","3450"
"52581","2537","3480"
"52582","7736","1570"
"52583","7736","1950"
"52584","7736","2070"
"52585","12376","940"
"52586","12376","980"
"52587","12376","1530"
"52588","12376","2970"
"52589","9598","1570"
"52590","9598","1950"
"52591","9598","2070"
"52612","2200","2885"
"52614","4554","4974"
"52623","1432","3280"
"52624","1432","3350"
"52625","1432","4710"
"52627","9539","1700"
"52628","12102","3070"
"52629","12102","3400"
"52630","12102","4540"
"52631","13004","3280"
"52632","13004","4540"
"52635","7026","4220"
"52636","9281","2460"
"52639","231","4090"
"52640","231","4100"
"52641","766","4210"
"52642","766","4220"
"52645","2792","4730"
"52646","9601","1150"
"52647","9601","2210"
"52652","2930","4994"
"52655","1748","1260"
"52656","2965","4960"
"52658","7798","3720"
"52660","11963","520"
"52661","6364","3290"
"52665","7102","1280"
"52666","7102","3470"
"52667","12103","3400"
"52668","12103","4540"
"52670","2425","3720"
"52675","9557","540"
"52676","9557","2710"
"52680","11860","640"
"52681","4412","4250"
"52682","1769","1700"
"52688","11022","2610"
"52689","11856","3530"
"52690","11856","4200"
"52691","11856","4210"
"52692","1288","1950"
"52693","1288","3420"
"52694","1288","4640"
"52695","4465","3770"
"52696","3124","2200"
"52697","3124","4430"
"52698","115","4010"
"52702","3636","4640"
"52703","3636","4910"
"52705","7761","670"
"52706","7761","2360"
"52707","7761","2940"
"52717","734","1260"
"52718","734","3050"
"52719","734","3850"
"52722","9635","1370"
"52726","657","1370"
"52727","657","3670"
"52750","4041","1030"
